N,base,cutoff,factor_pair,factor_success,factors_used_only_posthoc,failure_counts,instance_id,noise_axis,noise_setting,order_success,realization,runtime_seconds,shot_seed,shots,stochastic_setting
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,33,0.00011050001194234937,2332199534,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,33,0.00012837500253226608,2332207534,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,34,9.220799256581813e-05,2332192535,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,34,8.749999688006938e-05,2332193535,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,34,0.00010358300642110407,2332199535,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,34,0.00012608300312422216,2332207535,16,True
77,8,13,,False,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,35,9.012500231619924e-05,2332192536,1,True
77,8,13,,False,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,35,8.350001007784158e-05,2332193536,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,35,0.00010725000174716115,2332199536,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,35,0.00013112500892020762,2332207536,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,36,9.220901119988412e-05,2332192537,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,36,8.720799814909697e-05,2332193537,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,36,0.00010558299254626036,2332199537,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,36,0.00013187500007916242,2332207537,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,37,9.466700430493802e-05,2332192538,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,37,8.933299977798015e-05,2332193538,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,37,0.0001042079966282472,2332199538,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,37,0.00013366699567995965,2332207538,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,38,9.14999982342124e-05,2332192539,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,38,8.79159924807027e-05,2332193539,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,38,0.0001042910007527098,2332199539,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,38,0.00013087500701658428,2332207539,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,39,9.304100240115076e-05,2332192540,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,39,8.520799747202545e-05,2332193540,2,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,39,0.00010737500269897282,2332199540,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,39,0.0001296660047955811,2332207540,16,True
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,40,8.804099343251437e-05,2332192541,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,40,8.63330060383305e-05,2332193541,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,40,0.00010083300003316253,2332199541,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,40,0.00012895799591206014,2332207541,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,41,9.162499918602407e-05,2332192542,1,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,41,8.791699656285346e-05,2332193542,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,41,0.00010400000610388815,2332199542,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,41,0.00012670800788328052,2332207542,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,42,9.212500299327075e-05,2332192543,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,42,8.858299406711012e-05,2332193543,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4}",77:8,rz_rotation,rz_sigma_0p10,True,42,0.0001016249880194664,2332199543,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,42,0.0001379999885102734,2332207543,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,43,0.00010133400792255998,2332192544,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,43,8.920900290831923e-05,2332193544,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,43,9.916600538417697e-05,2332199544,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 3}",77:8,rz_rotation,rz_sigma_0p10,True,43,0.00012774999777320772,2332207544,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,44,9.495900303591043e-05,2332192545,1,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,44,8.591599180363119e-05,2332193545,2,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,44,0.00010404099884908646,2332199545,8,True
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,44,0.00013245899754110724,2332207545,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,45,0.00010620799730531871,2332192546,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,45,0.00010575000487733632,2332193546,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,45,0.00010883400682359934,2332199546,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,45,0.00012870899809058756,2332207546,16,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,46,8.745800005272031e-05,2332192547,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,46,8.620900916866958e-05,2332193547,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,46,0.00010241600102744997,2332199547,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,46,0.00012179199256934226,2332207547,16,True
77,8,13,,False,True,"{""zero_phase"": 1}",77:8,rz_rotation,rz_sigma_0p10,False,47,9.158298780675977e-05,2332192548,1,True
77,8,13,"[7, 11]",True,True,{},77:8,rz_rotation,rz_sigma_0p10,True,47,9.095799759961665e-05,2332193548,2,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,rz_rotation,rz_sigma_0p10,True,47,0.0001066249969881028,2332199548,8,True
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,rz_rotation,rz_sigma_0p10,True,47,0.000125583988847211,2332207548,16,True
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,0,9.908300125971437e-05,2332202501,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,0,9.058299474418163e-05,2332203501,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,0,0.0001066249969881028,2332209501,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,0,0.00013491700519807637,2332217501,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,1,8.366600377485156e-05,2332202502,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,1,8.529100159648806e-05,2332203502,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,1,0.00010479199409019202,2332209502,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,1,0.00013699999544769526,2332217502,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,2,8.425000123679638e-05,2332202503,1,False
77,8,13,,False,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,False,2,8.12499929452315e-05,2332203503,2,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,2,0.0001052919978974387,2332209503,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,2,0.00012608298857230693,2332217503,16,False
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,False,3,8.370800060220063e-05,2332202504,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,3,8.666700159665197e-05,2332203504,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,3,0.00010495800233911723,2332209504,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5}",77:8,cx_depolarizing,cx_depol_0p001,True,3,0.0001259159907931462,2332217504,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,4,8.233299013227224e-05,2332202505,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,4,8.475000504404306e-05,2332203505,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,4,0.00010050000855699182,2332209505,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,4,0.00012483299360610545,2332217505,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,5,8.258300658781081e-05,2332202506,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,5,8.820800576359034e-05,2332203506,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,5,9.741701069287956e-05,2332209506,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 6}",77:8,cx_depolarizing,cx_depol_0p001,True,5,0.0001255000097444281,2332217506,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,6,8.258300658781081e-05,2332202507,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,6,8.47910123411566e-05,2332203507,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,6,9.800000407267362e-05,2332209507,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,6,0.00012224999954923987,2332217507,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,7,8.229199738707393e-05,2332202508,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,7,8.308299584314227e-05,2332203508,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,7,0.0001025829988066107,2332209508,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4}",77:8,cx_depolarizing,cx_depol_0p001,True,7,0.00012591699487529695,2332217508,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,8,8.487499144393951e-05,2332202509,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,8,8.362499647773802e-05,2332203509,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,8,0.00010558300709817559,2332209509,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,8,0.00012558299931697547,2332217509,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,9,8.283399802166969e-05,2332202510,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,9,8.49170028232038e-05,2332203510,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,9,0.00010283300071023405,2332209510,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,9,0.00011837499914690852,2332217510,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,10,8.166600309778005e-05,2332202511,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,10,8.625000191386789e-05,2332203511,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,10,9.991599654313177e-05,2332209511,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,10,0.00012679200153797865,2332217511,16,False
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,False,11,8.062500273808837e-05,2332202512,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,11,8.524999429937452e-05,2332203512,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,11,0.00010199999087490141,2332209512,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 6}",77:8,cx_depolarizing,cx_depol_0p001,True,11,0.00012366700684651732,2332217512,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,12,8.412500028498471e-05,2332202513,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,12,8.504200377501547e-05,2332203513,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,12,0.00010008300887420774,2332209513,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 6, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,12,0.00012250000145286322,2332217513,16,False
77,8,13,,False,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,False,13,8.233300468418747e-05,2332202514,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,13,8.445901039522141e-05,2332203514,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,13,0.00010179099626839161,2332209514,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,13,0.0001282500015804544,2332217514,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,14,8.941699343267828e-05,2332202515,1,False
77,8,13,,False,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,False,14,8.087499008979648e-05,2332203515,2,False
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,14,0.00010150000161956996,2332209515,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,14,0.00012945900380145758,2332217515,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,15,8.29579948913306e-05,2332202516,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,15,8.408298890572041e-05,2332203516,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,15,0.00010295899119228125,2332209516,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,15,0.000123792007798329,2332217516,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,16,8.266599616035819e-05,2332202517,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,16,8.50000069476664e-05,2332203517,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,16,0.00010391700197942555,2332209517,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 4, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,16,0.00013045899686403573,2332217517,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,17,8.299999171867967e-05,2332202518,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,17,8.349999552592635e-05,2332203518,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,17,0.00010199999087490141,2332209518,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,17,0.00013337499694898725,2332217518,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,18,0.00010187498992308974,2332202519,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,18,0.00010287499753758311,2332203519,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,18,0.00010437499440740794,2332209519,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 6}",77:8,cx_depolarizing,cx_depol_0p001,True,18,0.00013029099500272423,2332217519,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,19,8.470799366477877e-05,2332202520,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,19,8.45829927129671e-05,2332203520,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,19,0.00010520800424274057,2332209520,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,19,0.0001263330050278455,2332217520,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,20,8.349999552592635e-05,2332202521,1,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,20,8.258299203589559e-05,2332203521,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,20,9.941600728780031e-05,2332209521,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 1, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,20,0.00012675000471062958,2332217521,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,21,8.087499008979648e-05,2332202522,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,21,8.104200242087245e-05,2332203522,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,21,9.437499102205038e-05,2332209522,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,21,0.00012566700752358884,2332217522,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,22,9.175000013783574e-05,2332202523,1,False
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,22,8.258399611804634e-05,2332203523,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2, ""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,22,0.00010145800479222089,2332209523,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 5, ""zero_phase"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,22,0.00012125000648666173,2332217523,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,23,8.2333994214423e-05,2332202524,1,False
77,8,13,,False,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,False,23,8.562499715480953e-05,2332203524,2,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 3}",77:8,cx_depolarizing,cx_depol_0p001,True,23,9.870799840427935e-05,2332209524,8,False
77,8,13,"[7, 11]",True,True,"{""no_verified_order"": 2}",77:8,cx_depolarizing,cx_depol_0p001,True,23,0.00012525000784080476,2332217524,16,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,24,8.345799869857728e-05,2332202525,1,False
77,8,13,"[7, 11]",True,True,{},77:8,cx_depolarizing,cx_depol_0p001,True,24,8.537499525118619e-05,2332203525,2,False
77,8,13,"[7, 11]",True,True,"{""zero_phase"": 1}",77:8,cx_depolarizing,cx_depol_0p001,True,24,0.00010199999087490141,2332209525,8,False
