N,ablation_label,factor_success_curve,factor_success_rate,factor_success_standard_error,factor_successes,marginal_prefix_factor_success_rate,mean_resource_batch_generation_runtime_seconds_shared_cell,mean_resource_coefficient_bound,mean_resource_deleted_rows,mean_resource_duplicate_relation_nodes,mean_resource_enumeration_rows,mean_resource_extra_samples_used,mean_resource_fourier_precision_bits,mean_resource_input_samples,mean_resource_l0_generators_discovered,mean_resource_lattice_dimension,mean_resource_max_support,mean_resource_modular_relation_checks,mean_resource_node_budget,mean_resource_node_budget_exhausted,mean_resource_nodes_generated,mean_resource_nodes_visited,mean_resource_peak_memory_estimate_bytes,mean_resource_posthoc_gap_candidates,mean_resource_posthoc_gap_runtime_seconds,mean_resource_posthoc_root_classification_runtime_seconds,mean_resource_projected_rows_checked,mean_resource_quantum_circuit_equivalent_executions,mean_resource_reductions,mean_resource_root_classifications,mean_resource_runtime_seconds,mean_resource_rv_filter_iterations,mean_resource_rv_filter_peak_memory_estimate_bytes,mean_resource_rv_filter_reductions,mean_resource_rv_filter_runtime_seconds,mean_resource_suppressed_l0_nodes,mean_resource_total_classical_time_to_factor_or_censor_seconds,mean_resource_verified_relations,mean_resource_zero_projection_nodes,mean_sample_to_first_factor_among_successes,method,model,replicates,sample_count,target_p_sample_threshold,target_p_sample_threshold_censor_value,target_p_sample_threshold_censored,target_recovery_probability
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,11.0,,,,,11.0,11.0,15773.8125,,,,,8.0,1.0,,0.005647979094646871,,,,,,0.03636398171693145,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,12.0,,,,,12.0,12.0,18525.46875,,,,,9.0,1.0,,0.007044125071843155,,,,,,0.03636398171693145,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,13.0,,,,,13.0,13.0,21501.28125,,,,,10.0,1.0,,0.008725656214664923,,,,,,0.03636398171693145,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,,,,,,6.0,,,14.0,,,,,14.0,14.0,24699.625,,,,,11.0,1.0,,0.010575463591521839,,,,,,0.03636398171693145,,,,standard_regev_LLL_basis_endpoint,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.84375,6.0,0.0,6.0,7.0,0.0,10.0,3.0,49.15625,50.0,1.0,772.0,50.0,239500.75,,,,,7.0,1.0,0.03125,0.014983807279350003,,,,,0.0,0.07933095446605876,0.03125,0.0,,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,7,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,0.875,6.0,0.0,6.0,8.0,0.0,11.0,3.0,49.125,50.0,1.0,772.0,50.0,242056.59375,,,,,8.0,1.0,0.1875,0.01533775528150727,,,,,0.0,0.07933095446605876,0.1875,0.0,,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,8,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,1.5,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.5,50.0,1.0,772.0,50.0,244693.75,,,,,9.0,1.0,0.25,0.015862966100030462,,,,,0.0,0.07933095446605876,0.25,0.0,,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,9,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,2.0,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.96875,50.0,1.0,772.0,50.0,247535.3125,,,,,10.0,1.0,0.125,0.016307032557961065,,,,,0.0,0.07933095446605876,0.125,0.03125,,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,10,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.0024769245592324296,2.0,,4.03125,6.0,0.0,6.0,11.0,0.0,14.0,3.0,45.625,50.0,1.0,772.0,50.0,250247.875,,,,,11.0,1.0,0.09375,0.016839393247209955,,,,,0.0,0.07933095446605876,0.09375,0.34375,,verified_fpylll_BKZ_same_enumeration,A_exact_uniform_hard_box,32,11,,12,True,0.8
8881,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.25,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.75,50.0,1.0,772.0,50.0,239419.25,,,,,11.0,1.0,0.03125,0.015243720057696919,3.65625,6987.875,3.65625,0.0033851237858470995,0.0,0.01862884384354402,0.03125,0.0,,RV_structured_finite_comparator,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.4375,50.0,1.0,772.0,50.0,239361.625,,,,,7.0,1.0,0.0625,0.015211785026622238,,,,,0.0,0.08749684505528421,0.0625,0.0,,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.84375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.15625,50.0,1.0,772.0,50.0,241827.625,,,,,8.0,1.0,0.03125,0.016391165310778888,,,,,0.0,0.08749684505528421,0.03125,0.0,,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.40625,50.0,1.0,772.0,50.0,244626.0625,,,,,9.0,1.0,0.0,0.017438670618503238,,,,,0.0,0.08749684505528421,0.0,0.0,,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.125,50.0,1.0,772.0,50.0,247544.625,,,,,10.0,1.0,0.0,0.018585270881885663,,,,,0.0,0.08749684505528421,0.0,0.0625,,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.9375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.84375,50.0,1.0,772.0,50.0,250493.5625,,,,,11.0,1.0,0.0625,0.019869953217494185,,,,,0.0,0.08749684505528421,0.0625,0.21875,,adaptive_sampling_without_deflation,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.4375,50.0,1.0,772.0,50.0,239361.625,,,,,7.0,1.0,0.0625,0.015211785026622238,,,,,0.0,0.08749684505528421,0.0625,0.0,,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.84375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.15625,50.0,1.0,772.0,50.0,241827.625,,,,,8.0,1.0,0.03125,0.016391165310778888,,,,,0.0,0.08749684505528421,0.03125,0.0,,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.40625,50.0,1.0,772.0,50.0,244626.0625,,,,,9.0,1.0,0.0,0.017438670618503238,,,,,0.0,0.08749684505528421,0.0,0.0,,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.125,50.0,1.0,772.0,50.0,247544.625,,,,,10.0,1.0,0.0,0.018585270881885663,,,,,0.0,0.08749684505528421,0.0,0.0625,,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.9375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.84375,50.0,1.0,772.0,50.0,250493.5625,,,,,11.0,1.0,0.0625,0.019869953217494185,,,,,0.0,0.08749684505528421,0.0625,0.21875,,common_exact_norm_LLL_bounded_enumeration,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,10.0,,24.65625,,,772.0,25.0,234497.5,,,,,7.0,1.0,0.0,0.015267923190549482,,,,,0.0,0.08949636838588049,,,,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,11.0,,25.15625,,,796.125,25.78125,237019.96875,,,,,8.0,1.03125,0.03125,0.01691151558770798,,,,,0.03125,0.08949636838588049,,,,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,12.0,,24.4375,,,772.0,25.0,239741.90625,,,,,9.0,1.0,0.0,0.017472182275014347,,,,,0.0,0.08949636838588049,,,,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,13.0,,24.4375,,,772.0,25.0,242717.84375,,,,,10.0,1.0,0.0,0.018635421865837998,,,,,0.0,0.08949636838588049,,,,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,complete_A_plus_B_plus_C_plus_new_samples,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,14.0,,25.5625,,,820.25,26.5625,245875.34375,,,,,11.0,1.0625,0.0625,0.02120932546677068,,,,,0.0625,0.08949636838588049,,,,complete_sequential_LDAR,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,0.0,,,,6.0,,,10.0,,10.0,,,10.0,10.0,13243.625,,,,10.0,7.0,1.0,0.0,0.002618690090457676,,,,,,0.020972906166207395,,,,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,0.0,,,,6.0,,,11.0,,11.0,,,11.0,11.0,15773.375,,,,11.0,8.0,1.0,0.0,0.0033540273125254316,,,,,,0.020972906166207395,,,,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,0.0,,,,6.0,,,12.0,,12.0,,,12.0,12.0,18527.1875,,,,12.0,9.0,1.0,0.0,0.004101390504729352,,,,,,0.020972906166207395,,,,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,0.0,,,,6.0,,,13.0,,12.96875,,,12.96875,12.96875,21503.125,,,,12.96875,10.0,1.0,0.0,0.004970040379703278,,,,,,0.020972906166207395,,,,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,B_exact_augmented_free_row_deletion,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,0.03125,,,,6.0,,,14.0,,13.8125,,,13.8125,13.8125,24700.6875,,,,13.8125,11.0,1.03125,0.0625,0.005928757878791657,,,,,,0.020972906166207395,,,,exact_augmented_row_deflation,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.4375,50.0,1.0,772.0,50.0,239361.625,17968.0,0.023606842503795633,,,7.0,1.0,0.0625,0.03881862753041787,,,,,0.0,0.20121269024639332,0.0625,0.0,,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.84375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.15625,50.0,1.0,772.0,50.0,241827.625,17968.0,0.022692701775667956,,,8.0,1.0,0.03125,0.039083867086446844,,,,,0.0,0.20121269024639332,0.03125,0.0,,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.40625,50.0,1.0,772.0,50.0,244626.0625,17968.0,0.022451233096944634,,,9.0,1.0,0.0,0.03988990371544787,,,,,0.0,0.20121269024639332,0.0,0.0,,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.125,50.0,1.0,772.0,50.0,247544.625,17968.0,0.02247727212125028,,,10.0,1.0,0.0,0.04106254300313594,,,,,0.0,0.20121269024639332,0.0,0.0625,,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,score_only_identical_recovery_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.9375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.84375,50.0,1.0,772.0,50.0,250493.5625,17968.0,0.022487795693450607,,,11.0,1.0,0.0625,0.04235774891094479,,,,,0.0,0.20121269024639332,0.0625,0.21875,,quotient_gap_scoring_only,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.4375,50.0,1.0,772.0,50.0,239361.625,,,,,7.0,1.0,0.0625,0.015289330756786512,,,,,0.0,0.0875547057003132,0.0625,0.0,,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.59375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.40625,50.0,1.0,772.0,50.0,241897.90625,,,,,8.0,1.0,0.125,0.01639534375135554,,,,,0.0,0.0875547057003132,0.125,0.0,,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.75,6.0,0.0,6.0,9.0,0.0,12.0,3.0,47.25,50.0,1.0,772.0,50.0,244396.28125,,,,,9.0,1.0,0.03125,0.01746533340883616,,,,,0.0,0.0875547057003132,0.03125,0.0,,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,3.1875,6.0,0.0,6.0,10.0,0.0,13.0,3.0,46.71875,50.0,1.0,772.0,50.0,247258.53125,,,,,10.0,1.0,0.0,0.018545662720498512,,,,,0.0,0.0875547057003132,0.0,0.09375,,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,replace_natural_acquisition_by_random_permutation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.59375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,47.28125,50.0,1.0,772.0,50.0,250570.40625,,,,,11.0,1.0,0.0,0.019859035062836483,,,,,0.0,0.0875547057003132,0.0,0.125,,random_genuine_extra_sample_acquisition,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.5625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.4375,50.0,1.0,772.0,50.0,239361.625,,,7.306316547328606e-07,,7.0,1.0,0.0,0.015179399846601882,,,,,0.0,0.08724696780882368,0.0625,0.0,,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.84375,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.15625,50.0,1.0,772.0,50.0,241827.625,,,4.6234890760388225e-07,,8.0,1.0,0.0,0.016368355596569018,,,,,0.0,0.08724696780882368,0.03125,0.0,,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.59375,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.40625,50.0,1.0,772.0,50.0,244626.0625,,,3.710338205564767e-07,,9.0,1.0,0.0,0.01738806243884028,,,,,0.0,0.08724696780882368,0.0,0.0,,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.8125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,48.125,50.0,1.0,772.0,50.0,247544.625,,,3.7372046790551394e-07,,10.0,1.0,0.0,0.018544450496847276,,,,,0.0,0.08724696780882368,0.0,0.0625,,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,remove_roots_during_search_posthoc_evaluation_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.9375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,46.84375,50.0,1.0,772.0,50.0,250493.5625,,,6.017162377247587e-07,,11.0,1.0,0.0,0.01976669942996523,,,,,0.0,0.08724696780882368,0.0625,0.21875,,root_blind_search_posthoc_roots,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,10.0,,,,,10.0,10.0,13243.625,,,,,7.0,1.0,,0.0037632200292136986,,,,,,0.031127997195653734,,,,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,11.0,,,,,11.0,11.0,15773.375,,,,,8.0,1.0,,0.004902436125121312,,,,,,0.031127997195653734,,,,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,12.0,,,,,12.0,12.0,18527.1875,,,,,9.0,1.0,,0.006149333350549568,,,,,,0.031127997195653734,,,,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,13.0,,,,,13.0,13.0,21503.125,,,,,10.0,1.0,,0.0074316353147878544,,,,,,0.031127997195653734,,,,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,baseline_standard_claim_5_1_LLL_rows_only,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,,,,,,6.0,,,14.0,,,,,14.0,14.0,24700.6875,,,,,11.0,1.0,,0.0088813723759813,,,,,,0.031127997195653734,,,,standard_regev_LLL_basis_endpoint,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.625,6.0,0.0,6.0,7.0,0.0,10.0,3.0,48.375,50.0,1.0,772.0,50.0,239348.375,,,,,7.0,1.0,0.0625,0.012979890563656227,,,,,0.0,0.06904617829422932,0.0625,0.0,,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,7,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.0625,6.0,0.0,6.0,8.0,0.0,11.0,3.0,48.9375,50.0,1.0,772.0,50.0,241986.09375,,,,,8.0,1.0,0.03125,0.013299751313752495,,,,,0.0,0.06904617829422932,0.03125,0.0,,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,8,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,1.625,6.0,0.0,6.0,9.0,0.0,12.0,3.0,48.375,50.0,1.0,772.0,50.0,244624.1875,,,,,9.0,1.0,0.03125,0.013794227910693735,,,,,0.0,0.06904617829422932,0.03125,0.0,,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,9,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.28125,6.0,0.0,6.0,10.0,0.0,13.0,3.0,47.625,50.0,1.0,772.0,50.0,247453.0,,,,,10.0,1.0,0.0625,0.014249269468564307,,,,,0.0,0.06904617829422932,0.0625,0.09375,,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,10,,12,True,0.8
8881,compute_matched_stronger_reduction,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.002036415371549083,2.0,,2.4375,6.0,0.0,6.0,11.0,0.0,14.0,3.0,47.4375,50.0,1.0,772.0,50.0,250619.15625,,,,,11.0,1.0,0.09375,0.014723039037562557,,,,,0.0,0.06904617829422932,0.09375,0.125,,verified_fpylll_BKZ_same_enumeration,B_exact_finite_discrete_gaussian,32,11,,12,True,0.8
8881,finite_RV_structured_comparator_not_theorem_backed,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250495.1875,,,,,11.0,1.0,50.0,0.01950903511897195,2.40625,7234.15625,2.40625,0.004421041756359045,0.0,0.023930076875330997,50.0,0.0,,RV_structured_finite_comparator,C_theorem_consistent_noisy_dual,32,11,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250495.6875,,,,,7.0,1.0,50.0,0.019306697880892898,,,,,0.0,0.12051566797526903,50.0,0.0,,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,7,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,8.0,0.0,11.0,3.0,50.0,50.0,1.0,772.0,50.0,253166.03125,,,,,8.0,1.0,50.0,0.021344432314435835,,,,,0.0,0.12051566797526903,50.0,0.0,,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,8,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,9.0,0.0,12.0,3.0,50.0,50.0,1.0,772.0,50.0,256071.75,,,,,9.0,1.0,50.0,0.02455408324567543,,,,,0.0,0.12051566797526903,50.0,0.0,,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,9,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,10.0,0.0,13.0,3.0,50.0,50.0,1.0,772.0,50.0,259209.9375,,,,,10.0,1.0,50.0,0.026409561311083962,,,,,0.0,0.12051566797526903,50.0,0.0,,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,10,,12,True,0.8
8881,remove_B_and_C_keep_nested_A,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,11.0,0.0,14.0,3.0,50.0,50.0,1.0,772.0,50.0,262584.8125,,,,,11.0,1.0,50.0,0.0289008932231809,,,,,0.0,0.12051566797526903,50.0,0.0,,adaptive_sampling_without_deflation,C_theorem_consistent_noisy_dual,32,11,,12,True,0.8
8881,A_short_combinations_no_deflation,sequential cumulative nested-prefix,0.0,0.0,0,0.0,0.026176595252763946,2.0,,0.0,6.0,0.0,23.0,7.0,0.0,10.0,3.0,50.0,50.0,1.0,772.0,50.0,250495.6875,,,,,7.0,1.0,50.0,0.019306697880892898,,,,,0.0,0.12051566797526903,50.0,0.0,,common_exact_norm_LLL_bounded_enumeration,C_theorem_consistent_noisy_dual,32,7,,12,True,0.8
